id,name,year,era,governor,grantee,acres,leagues,county,land_case,outcome,patent_to,patent_date,patent_acres,glo_patent_no,scotus_cite,bancroft_scan_url,portal_url,mapped,docket_relation
rancho-rincon-puente-monte,Rincon De La Puente Del Monte,1836,interim,the interim government,Teodora Gonzales,15218,,Monterey,SD 101,Confirmed,Teodoro Gonzales,"Nov. 28, 1866","15,218.62",272,,https://digicoll.lib.berkeley.edu/record/265844,https://ranchos.archivesofcalifornia.com/r/rancho-rincon-puente-monte.html,yes,sole
rancho-cucamonga,Cucamonga,1839,alvarado,Alvarado,Tiburcio Tapia,13045,3,San Bernardino,SD 214,Confirmed,Leon V. Prudhomme,"Dec. 9, 1872","13,045.21",479,,https://digicoll.lib.berkeley.edu/record/267557,https://ranchos.archivesofcalifornia.com/r/rancho-cucamonga.html,yes,sole
rancho-monserate,Monserate,1846,pico,Pio Pico,Y. M. Alvarado,13322,3,San Diego,SD 224,Confirmed,Isidro Alvarado,"July 17, 1872","13,322.90",506,,https://digicoll.lib.berkeley.edu/record/267565,https://ranchos.archivesofcalifornia.com/r/rancho-monserate.html,yes,sole
rancho-santa-rita,Santa Rita (Malo),1845,pico,Pío Pico,Jose Ramon Malo,13316,,,SD 219,Confirmed,Jose Ramon Malo,"June 25, 1875","13,316.05",323,,https://digicoll.lib.berkeley.edu/record/267561,https://ranchos.archivesofcalifornia.com/r/rancho-santa-rita.html,yes,sole
rancho-canada-hambre-bolsas-1,Canada Del Hambre Y Las Bolsas,1841,alvarado,Alvarado,Teodora Soto,13353,2,Contra Costa,ND 308,Confirmed,Teodora Soto,"Dec. 31, 1866","13,353.95",114,,https://digicoll.lib.berkeley.edu/record/256637,https://ranchos.archivesofcalifornia.com/r/rancho-canada-hambre-bolsas-1.html,yes,duplicate
rancho-san-bernardo-1,San Bernardo (Snook),1842,alvarado,Alvarado,Jose Francisco Snook,17763,,,SD 341,Confirmed,,,,524,,https://digicoll.lib.berkeley.edu/record/102016,https://ranchos.archivesofcalifornia.com/r/rancho-san-bernardo-1.html,yes,sole
rancho-niscasio-1,Niscasio (Black),1844,micheltorena,Micheltorena,"Henry W. Hallack, James Black, and Benjamin R. Buckelew",30848,,,ND 392,Confirmed,"Henry W. Hallack, James Black, and Benjamin R. Buckelew","Nov. 1, 1861",,32,,https://digicoll.lib.berkeley.edu/record/264241,https://ranchos.archivesofcalifornia.com/r/rancho-niscasio-1.html,yes,unresolved
rancho-bolsa-san-cayetano,Bolsa De San Cayetano,1817,spanish,a Spanish governor,José de Jesús Vallejo,8866,,Monterey,SD 035,Confirmed,Jose de Jesus Vallejo,"Feb. 14, 1865","8,866.43",221,,https://digicoll.lib.berkeley.edu/record/266074,https://ranchos.archivesofcalifornia.com/r/rancho-bolsa-san-cayetano.html,yes,sole
rancho-santa-ana,Santa Ana,1837,alvarado,Alvarado,Crisogono Ayala and Cosme Vanegas,21522,,Ventura,SD 097,Confirmed,Crisgono Ayala et al,"Dec. 22, 1870","21,522.04",388,,https://digicoll.lib.berkeley.edu/record/265841,https://ranchos.archivesofcalifornia.com/r/rancho-santa-ana.html,yes,sole
rancho-arroyo-seco,Arroyo Seco (Torre),1840,alvarado,Alvarado,J. de la Torre,16523,4,,SD 040,Confirmed,Joaquin de la Torre,"June 30, 1859","16,523",297,,https://digicoll.lib.berkeley.edu/record/266077,https://ranchos.archivesofcalifornia.com/r/rancho-arroyo-seco.html,yes,sole
rancho-santa-rosa,Santa Rosa (Estrada),1841,alvarado,Alvarado,Julian Estrada,13183,,,SD 073,Confirmed,Julian Estrada,"Mar. 18, 1865","13,183.62",323,,https://digicoll.lib.berkeley.edu/record/265823,https://ranchos.archivesofcalifornia.com/r/rancho-santa-rosa.html,yes,sole
rancho-canada-raymundo,Canada De Raymundo,1840,alvarado,Alvarado,John Coppinger,12545,,San Mateo,ND 075,Confirmed,Maria Luisa Greer and Manuela Coppinger,"July 19, 1859","12,545.01",168,,https://digicoll.lib.berkeley.edu/record/264458,https://ranchos.archivesofcalifornia.com/r/rancho-canada-raymundo.html,yes,sole
rancho-canada-pala,Canada De Pala,1839,alvarado,Alvarado,J. de Jesus Bernal,15714,,Santa Clara,ND 373,Confirmed,"José de Jesus Bernal, José Antonion Bernal, and Juan Bernal y Castro","Mar. 9, 1863","15,714.10",181,,https://digicoll.lib.berkeley.edu/record/264209,https://ranchos.archivesofcalifornia.com/r/rancho-canada-pala.html,yes,sole
rancho-collayomi,Collayomi,1844,micheltorena,Micheltorena,Robert F. Ridley,8241,3,Lake,ND 014,Confirmed,A.A. Ritchie and P.S. Forbes,"Jan. 5, 1863","8,241.74",59,,https://digicoll.lib.berkeley.edu/record/264406,https://ranchos.archivesofcalifornia.com/r/rancho-collayomi.html,yes,sole
rancho-niguel,Niguel,1842,alvarado,Alvarado,J. Abila et al,13316,3,Orange,SD 130,Confirmed,Juan Abila et al,"Apl. 5, 1875","13,316.01",501,,https://digicoll.lib.berkeley.edu/record/265869,https://ranchos.archivesofcalifornia.com/r/rancho-niguel.html,yes,sole
rancho-catacula,Catacula,1844,micheltorena,Micheltorena,José B. Chiles,8545,,Napa,ND 072,Confirmed,Joseph B. Chiles,"Apl. 22, 1865","8,545.72",82,,https://digicoll.lib.berkeley.edu/record/264455,https://ranchos.archivesofcalifornia.com/r/rancho-catacula.html,yes,sole
rancho-quito,Quito,1841,alvarado,Alvarado,Jose Z. Fernandez and Jose Noriega,309,,Santa Clara,ND 226,Confirmed,Manuel Alviso,"May 14, 1866",,187,,https://digicoll.lib.berkeley.edu/record/266038,https://ranchos.archivesofcalifornia.com/r/rancho-quito.html,yes,sole
rancho-san-vincente,San Vincente (Escarrilla),1846,pico,Pio Pico,B. A. Escarilla,10802,,,SD 280,Confirmed,Blas A. Escamillo,"May 6, 1870","10,802.60",204,,https://digicoll.lib.berkeley.edu/record/268907,https://ranchos.archivesofcalifornia.com/r/rancho-san-vincente.html,yes,sole
rancho-sanel,Sanel,1844,micheltorena,Micheltorena,Fernando Feliz,17754,,Mendocino,ND 022,Confirmed,Fernando Feliz,"Dec. 18, 1860","17,754.38",24,,https://digicoll.lib.berkeley.edu/record/264411,https://ranchos.archivesofcalifornia.com/r/rancho-sanel.html,yes,sole
rancho-san-jose-1,San Jose (Dalton Et Al),1837,alvarado,Alvarado,Y. Palomares,4430,2,Los Angeles,SD 122,Confirmed,"Henry Dalton, Ignacio Palomares, and Ricardo Vijar","Dec. 4, 1875","4,430.64",457,,https://digicoll.lib.berkeley.edu/record/265863,https://ranchos.archivesofcalifornia.com/r/rancho-san-jose-1.html,yes,sole
rancho-tulucay,Tulucay,1841,alvarado,Alvarado,Cayetano Juarez,8865,,Napa,ND 045,Confirmed,Cayetano Juarez,"Jan. 31, 1861","8,865.58",75,,https://digicoll.lib.berkeley.edu/record/264432,https://ranchos.archivesofcalifornia.com/r/rancho-tulucay.html,yes,sole
rancho-santa-anita,Santa Anita,1845,pico,Alvarado (finally Pio Pico),Perfecto Hugo Reid,13319,3,Los Angeles,SD 086,Confirmed,Henry Dalton,"Aug. 9, 1866","13,319.06",454,,https://digicoll.lib.berkeley.edu/record/265833,https://ranchos.archivesofcalifornia.com/r/rancho-santa-anita.html,yes,sole
rancho-canada-capitancillos,Canada De Los Capitancillos,1842,alvarado,Alvarado,Justo Larios,3360,three-fourths,Santa Clara,ND 132,Patented,Charles Fossatt,"Feb. 3, 1865","3,360.48",194,20 How. 413; 21 How. 445,https://digicoll.lib.berkeley.edu/record/265492,https://ranchos.archivesofcalifornia.com/r/rancho-canada-capitancillos.html,yes,sole
rancho-vallecitos-san-marcos,Los Vallecitos De San Marcos,1840,alvarado,Alvarado,Jose Maria Alvarado,8877,2,San Diego,SD 192,Confirmed,Lorenzo Soto,"Mar. 1, 1883","8,877.49",200,,https://digicoll.lib.berkeley.edu/record/264215,https://ranchos.archivesofcalifornia.com/r/rancho-vallecitos-san-marcos.html,yes,sole
rancho-santa-manuela,Santa Manuela,1837,alvarado,Alvarado,Francisco Branch,16954,,San Luis Obispo,SD 024,Confirmed,Francisco Branch,"Aug. 22, 1868","16,954.83",338,,https://digicoll.lib.berkeley.edu/record/266064,https://ranchos.archivesofcalifornia.com/r/rancho-santa-manuela.html,yes,sole
rancho-sierra,La Sierra (Sepulveda),1846,pico,Pio Pico,V. Sepulveda,17774,4,Riverside,SD 362,Confirmed,Vicenta Sepulveda,"Apl. 28, 1877","17,774.19",484,,https://digicoll.lib.berkeley.edu/record/268984,https://ranchos.archivesofcalifornia.com/r/rancho-sierra.html,yes,sole
rancho-san-antonio-3,San Antonio (A. M. Peralta),1820,spanish,Solá,Luis María Peralta,15207,,,ND 098,Confirmed,,"June 25, 1874",,130,,https://digicoll.lib.berkeley.edu/record/102017,https://ranchos.archivesofcalifornia.com/r/rancho-san-antonio-3.html,yes,unresolved
rancho-valle-paro-santa-maria,Valle De Paro Or Santa Maria,1843,micheltorena,Micheltorena,J. J. Ortega and Eduardo Stokes,17708,4,,SD 195,Confirmed,Jose Joaquin Ortega et al,"July 30, 1872","17,708.85",514,,https://digicoll.lib.berkeley.edu/record/268899,https://ranchos.archivesofcalifornia.com/r/rancho-valle-paro-santa-maria.html,yes,sole
rancho-san-francisco-llagas,San Francisco De Las Llagas,1834,figueroa,Jose Figueroa,Carlos Castro,22283,6,Santa Clara,ND 147,Confirmed,James and Martin Murphy,"Mar. 19, 1868","22,283.24",226,,https://digicoll.lib.berkeley.edu/record/265507,https://ranchos.archivesofcalifornia.com/r/rancho-san-francisco-llagas.html,yes,sole
rancho-encinal-buena-esperanza,Encinal Y Buena Esperanza,1834,figueroa,Jose Figueroa; Alvarado,D. S. Spence,13351,2,Monterey,SD 004,Confirmed,David S. Spence,"May 23, 1862","13,351.64",269,,https://digicoll.lib.berkeley.edu/record/266045,https://ranchos.archivesofcalifornia.com/r/rancho-encinal-buena-esperanza.html,yes,sole
rancho-temascal,Temascal,1843,micheltorena,Micheltorena,Francisco Lopez and Jose Arellanes - concession decree,13339,,,SD 153,Confirmed,Ramon de la Cuesta and Francisco Gonzales Camino,"Sept. 10, 1871","13,339.07",398,,https://digicoll.lib.berkeley.edu/record/266113,https://ranchos.archivesofcalifornia.com/r/rancho-temascal.html,yes,sole
rancho-trabuco,Trabuco,1846,pico,Pico,Santiago Arguello et al,22184,5,Orange,SD 216,Confirmed,Juan Forster,"Aug. 6, 1866","22,184.47",497,,https://digicoll.lib.berkeley.edu/record/267559,https://ranchos.archivesofcalifornia.com/r/rancho-trabuco.html,yes,sole
rancho-potrero-cerritos,Potrero De Las Cerritos,1844,micheltorena,Micheltorena,Tomás Pacheco and Agustín Alviso,10610,,Alameda,ND 119,Confirmed,Thomas Pacheco and Augustine Alviso,"Feb. 21, 1866","10,610.26",134,,https://digicoll.lib.berkeley.edu/record/265479,https://ranchos.archivesofcalifornia.com/r/rancho-potrero-cerritos.html,yes,sole
rancho-santa-rita-1,Santa Rita,1839,alvarado,Alvarado,J. D. Pacheco,8894,,Alameda,ND 155,Confirmed,Jose Dolores Pacheco,"Mar. 18, 1865","8,894.01",119,23 Howard 495,https://digicoll.lib.berkeley.edu/record/265515,https://ranchos.archivesofcalifornia.com/r/rancho-santa-rita-1.html,yes,sole
rancho-nicasio,Nicasio (Buckelew),1844,micheltorena,Micheltorena,"Henry W. Hallack, James Black, and Benjamin R. Buckelew",30848,,Marin,ND 392,Confirmed,"Henry W. Hallack, James Black, and Benjamin R. Buckelew","Nov. 1, 1861",,32,,https://digicoll.lib.berkeley.edu/record/264241,https://ranchos.archivesofcalifornia.com/r/rancho-nicasio.html,yes,unresolved
rancho-tzabaco,Tzabaco,1843,micheltorena,Micheltorena,José de Jesús Peña,15439,,Sonoma,ND 374,Confirmed,the heirs of José German Peña,"Nov. 19, 1859","15,439.32",55,,https://digicoll.lib.berkeley.edu/record/264210,https://ranchos.archivesofcalifornia.com/r/rancho-tzabaco.html,yes,sole
rancho-llano-seco,Llano Seco,1845,pico,Pío Pico,Sebastian Kayser,17767,,Butte,ND 398,Confirmed,Charles J. Brenham et al,"June 18, 1860","17,767.17",12,,https://digicoll.lib.berkeley.edu/record/264245,https://ranchos.archivesofcalifornia.com/r/rancho-llano-seco.html,yes,sole
rancho-penasquitos,Los Penasquitos,1823,interim,Luis Antonio Arguello,Francisco Maria Ruiz,13316,2,San Diego,SD 142,Confirmed,Francisco M. Ruiz,"Apl. 13, 1876","8,486.01",525,,https://digicoll.lib.berkeley.edu/record/265878,https://ranchos.archivesofcalifornia.com/r/rancho-penasquitos.html,yes,sole
rancho-cotate,Cotate,1844,micheltorena,Micheltorena,Juan Castaneda,17238,4,Sonoma,ND 156,Confirmed,Thomas S. Page,"Feb. 18, 1858","17,238.60",65,,https://digicoll.lib.berkeley.edu/record/265516,https://ranchos.archivesofcalifornia.com/r/rancho-cotate.html,yes,sole
rancho-corralitos,Los Corralitos,1844,micheltorena,Micheltorena,Jose Amesti,15440,4,Santa Cruz,SD 175,Confirmed,Jose Amesti,"Feb. 28, 1861","15,440.02",218,,https://digicoll.lib.berkeley.edu/record/266133,https://ranchos.archivesofcalifornia.com/r/rancho-corralitos.html,yes,sole
rancho-llano-tequisquita,Llano Del Tequisquita,1835,interim,Castro,José M. Sanchez,16016,,,SD 106,Confirmed,Vicente Sanchez et al,"Dec. 29, 1871","16,016.30",230,,https://digicoll.lib.berkeley.edu/record/265848,https://ranchos.archivesofcalifornia.com/r/rancho-llano-tequisquita.html,yes,sole
rancho-canada-vaqueros,Canada De Los Vaqueros,1844,micheltorena,Micheltorena,Francisco Alvisu et al,17760,,Contra Costa,ND 386,Confirmed,Robert Livermore and Jose Noriega,"Nov. 22, 1889","17,760.00",109,,https://digicoll.lib.berkeley.edu/record/256659,https://ranchos.archivesofcalifornia.com/r/rancho-canada-vaqueros.html,yes,sole
rancho-laguna-seca-1,La Laguna Seca,1834,figueroa,Figueroa,Juan Alvirez,19972,,,ND 211,Confirmed,Liberta Cese\u00f1a Bull et al,"Nov. 24, 1865","19,972.92",196,,https://digicoll.lib.berkeley.edu/record/265803,https://ranchos.archivesofcalifornia.com/r/rancho-laguna-seca-1.html,yes,sole
rancho-cosumnes,Cosumnes,1844,micheltorena,Micheltorena,William E. P. Hartnell,26605,5,Sacramento,ND 362,Confirmed,the heirs of W.E.P. Hartnell,"Apl. 29, 1869","26,605.37",94,22 Howard 286,https://digicoll.lib.berkeley.edu/record/264199,https://ranchos.archivesofcalifornia.com/r/rancho-cosumnes.html,yes,sole
rancho-yajome,Yajome,1841,alvarado,Alvarado,Damaso Antonio Rodriguez,6652,1½,Napa,ND 039,Confirmed,Salvador Vallejo,"Sept. 16, 1864","6,652.58",77,,https://digicoll.lib.berkeley.edu/record/264426,https://ranchos.archivesofcalifornia.com/r/rancho-yajome.html,yes,sole
rancho-san-emigdio,San Emigdio,1842,alvarado,Alvarado,Jose Antonio Dominguez,17709,4,,SD 344,Patented,Francisco Dominguez and John C. Fremont,"Apl. 10, 1866","17,709.79",343,,https://digicoll.lib.berkeley.edu/record/268966,https://ranchos.archivesofcalifornia.com/r/rancho-san-emigdio.html,yes,sole
rancho-san-ramon-amador,San Ramon {Amador},1834,figueroa,Figueroa,José María Amador,16516,,Contra Costa,ND 144,Confirmed,Jose Maria Amador,"Mar. 18, 1865","16,516.95",118,,https://digicoll.lib.berkeley.edu/record/265504,https://ranchos.archivesofcalifornia.com/r/rancho-san-ramon-amador.html,yes,sole
rancho-punta-quintin,Punta De Quintin,1840,alvarado,Alvarado,Juan B. R. Cooper,8877,2,,ND 372,Confirmed,Benjamin R. Buckelew,"Apl. 10, 1866","8,877.44",41,,https://digicoll.lib.berkeley.edu/record/264208,https://ranchos.archivesofcalifornia.com/r/rancho-punta-quintin.html,yes,sole
rancho-llano-santa-rosa,Llano De Santa Rosa,1844,micheltorena,Micheltorena,Joaquín Carrillo,13316,,Sonoma,ND 058,Confirmed,Joaquin Carrillo,"Nov. 27, 1865","13,316.03",64,,https://digicoll.lib.berkeley.edu/record/264444,https://ranchos.archivesofcalifornia.com/r/rancho-llano-santa-rosa.html,yes,sole
rancho-tomales-baulines,Tomales Y Baulines (Garcia),1836,interim,the interim government,Rafael García,9467,,Marin,ND 068,Confirmed,Rafael Garcia,"Oct. 15, 1883","9,467.77",38,,https://digicoll.lib.berkeley.edu/record/264452,https://ranchos.archivesofcalifornia.com/r/rancho-tomales-baulines.html,yes,sole
rancho-uvas,Las Uvas,1842,alvarado,Alvarado,Lorenzo Pineda,11079,3,Santa Clara,ND 174,Confirmed,Martin J.C. Murphy,"Feb. 18, 1860","11,079.93",200,,https://digicoll.lib.berkeley.edu/record/265534,https://ranchos.archivesofcalifornia.com/r/rancho-uvas.html,yes,sole
rancho-baulines,Las Baulines,1846,pico,Pio Pico,G. Briones,8911,2,Marin,ND 189,Confirmed,Gregorio Briones,"Jan. 9, 1866","8,911.34",35,,https://digicoll.lib.berkeley.edu/record/265785,https://ranchos.archivesofcalifornia.com/r/rancho-baulines.html,yes,sole
rancho-arroyo-nueces-bolbones,Arroyo De Las Nueces Y Bolbones,1834,figueroa,Jose Figueroa,J. S. de Pacheco,17782,2,Contra Costa,ND 046,Confirmed,the heirs of Juana Sanchez de Pacheco,"Apl. 18, 1866","17,782.48",115,20 Howard 261,https://digicoll.lib.berkeley.edu/record/264433,https://ranchos.archivesofcalifornia.com/r/rancho-arroyo-nueces-bolbones.html,yes,sole
rancho-san-carlos-jonata,San Carlos De Jonata,1845,pico,Pio Pico,J. Carrillo et al,26634,6,Santa Barbara,SD 156,Confirmed,Joaquin and Jose M. Covarrubias,"Dec. 2, 1872","26,634.31",369,,https://digicoll.lib.berkeley.edu/record/266116,https://ranchos.archivesofcalifornia.com/r/rancho-san-carlos-jonata.html,yes,sole
rancho-laguna-1,La Laguna (Stearns),1844,micheltorena,Micheltorena,Julian Manriquez,13338,3,Riverside,SD 161,Confirmed,Abel Stearns,"Sept. 3, 1872","13,338.84",495,,https://digicoll.lib.berkeley.edu/record/266120,https://ranchos.archivesofcalifornia.com/r/rancho-laguna-1.html,yes,sole
rancho-flores,Las Flores,1844,micheltorena,Micheltorena,Guillermo G. Chard,13315,,Tehama,ND 025,Confirmed,William G. Chard,"Sept. 19, 1859","13,315.58",4,,https://digicoll.lib.berkeley.edu/record/264413,https://ranchos.archivesofcalifornia.com/r/rancho-flores.html,yes,sole
rancho-santa-ysabel,Santa Ysabel,1844,micheltorena,Micheltorena,José Ortega and Eduardo Stokes,17719,,San Diego,SD 191,Confirmed,Jose Joaquin Ortega et al,"May 14, 1872","17,719.40",510,,https://digicoll.lib.berkeley.edu/record/267538,https://ranchos.archivesofcalifornia.com/r/rancho-santa-ysabel.html,yes,sole
rancho-suisun,Suisun,1842,alvarado,Alvarado,Francisco Solano,754,4,Solano,ND 002,Confirmed,,"Jan. 17, 1857",,91,17 How. 524,https://digicoll.lib.berkeley.edu/record/264397,https://ranchos.archivesofcalifornia.com/r/rancho-suisun.html,yes,sole
rancho-sierra-1,La Sierra (Yorba),1846,pico,Pio Pico,B. Yorba,17786,4,Riverside,SD 126,Confirmed,Bernardo Yorba,"Feb. 4, 1875","17,786.89",485,,https://digicoll.lib.berkeley.edu/record/265866,https://ranchos.archivesofcalifornia.com/r/rancho-sierra-1.html,yes,sole
rancho-rio-molinos,Rio De Los Molinos,1844,micheltorena,Micheltorena,Alberto J. Toomes,22172,,Tehama,ND 091,Confirmed,Albert J. Toomes,"Dec. 3, 1858","22,172.46",6,,https://digicoll.lib.berkeley.edu/record/265453,https://ranchos.archivesofcalifornia.com/r/rancho-rio-molinos.html,yes,sole
rancho-sobrante,El Sobrante,1841,alvarado,Alvarado,Juan José and Victor Castro,19982,,Contra Costa,ND 403,Confirmed,Juan José and Victor Castro,"Aug. 11, 1883","19,982.49",550,,https://digicoll.lib.berkeley.edu/record/264250,https://ranchos.archivesofcalifornia.com/r/rancho-sobrante.html,yes,sole
rancho-canon-santa-ana,Canon De Santa Ana,1834,figueroa,Jose Figueroa,B. Yorba,13328,3,Orange,SD 089,Confirmed,Bernardo Yorba,"July 25, 1866","13,328.53",475,,https://digicoll.lib.berkeley.edu/record/265836,https://ranchos.archivesofcalifornia.com/r/rancho-canon-santa-ana.html,yes,sole
rancho-san-gregorio,San Gregorio (Rogriguez),1839,alvarado,Alvarado,Antonino Buelna,13344,3,San Mateo,ND 088,Confirmed,"Encarcacion Chino Rodriguez, widow of Antonio Buelna","Feb. 19, 1861","13,344.15",171,,https://digicoll.lib.berkeley.edu/record/265450,https://ranchos.archivesofcalifornia.com/r/rancho-san-gregorio.html,yes,sole
rancho-san-miguelito,San Miguelito,1839,alvarado,Alvarado,M. Abila,14198,2,San Luis Obispo,SD 037,Confirmed,Miguel Abila,"Feb. 23, 1877","14,198.20",335,,https://digicoll.lib.berkeley.edu/record/256661,https://ranchos.archivesofcalifornia.com/r/rancho-san-miguelito.html,yes,sole
rancho-tularcitos-1,Los Tularcitos (Gomez),1834,figueroa,Figueroa,Rafael Gomez,26531,6,,SD 003,Confirmed,"Felipe Gomez et al, heirs of Ramon Gomez","Mar. 12, 1866","26,531.34",291,,https://digicoll.lib.berkeley.edu/record/266044,https://ranchos.archivesofcalifornia.com/r/rancho-tularcitos-1.html,yes,sole
rancho-san-diego-island,San Diego Island,1846,pico,Pio Pico,Pedro C. Carrillo,4185,1/2,San Diego,SD 257,Confirmed,Archibald C. Peachy and William H. Aspinwall,"June 11, 1869","4,185.46",527,,https://digicoll.lib.berkeley.edu/record/267598,https://ranchos.archivesofcalifornia.com/r/rancho-san-diego-island.html,yes,sole
rancho-pleyto,Pleyto,1845,pico,Pio Pico,Antonio Chaves,13299,3,,SD 288,Confirmed,William S. Johnson et al,"Mar. 7, 1872","13,299.27",312,,https://digicoll.lib.berkeley.edu/record/268915,https://ranchos.archivesofcalifornia.com/r/rancho-pleyto.html,yes,sole
rancho-temecula,Temecula,1844,micheltorena,Micheltorena,Luis Vignes,26608,,Riverside,SD 119,Confirmed,Luis Vignes,"Jan. 18, 1860","26,608.94",492,,https://digicoll.lib.berkeley.edu/record/265860,https://ranchos.archivesofcalifornia.com/r/rancho-temecula.html,yes,sole
rancho-santa-ysabel-1,Santa Ysabel,1844,micheltorena,Micheltorena,F. Arce,17774,4,,SD 042,Confirmed,Francisco Arce,"May 1, 1866","17,774.12",319,,https://digicoll.lib.berkeley.edu/record/266079,https://ranchos.archivesofcalifornia.com/r/rancho-santa-ysabel-1.html,yes,sole
rancho-guilicos,Los Guilicos,1837,alvarado,Alvarado,John Wilson,18833,4,Sonoma,ND 094,Confirmed,William Hood,"June 16, 1866","18,833.86",66,,https://digicoll.lib.berkeley.edu/record/256560,https://ranchos.archivesofcalifornia.com/r/rancho-guilicos.html,yes,sole
rancho-boca-canada-pinole,La Boca De La Canada Del Pinole,1842,alvarado,Alvarado,María Manuela Valencia,13316,,Contra Costa,ND 138,Confirmed,Maria Manuela Valencia,"Nov. 30, 1878","13,316.26",125,,https://digicoll.lib.berkeley.edu/record/265498,https://ranchos.archivesofcalifornia.com/r/rancho-boca-canada-pinole.html,yes,sole
rancho-corte-madera,El Corte De Madera,1844,micheltorena,Micheltorena,Maximo Martinez,13316,2,Santa Clara,ND 036,Confirmed,Maximo Martinez,"June 19, 1858","13,316.05",173,,https://digicoll.lib.berkeley.edu/record/264423,https://ranchos.archivesofcalifornia.com/r/rancho-corte-madera.html,yes,sole
rancho-positas,Las Positas,1839,alvarado,Alvarado,Jose Noriega and Robert Livermore,8880,2,Alameda,ND 135,Confirmed,"Jose Noriega, Robert Livermore, and Josefa Higuera Livermore, Administrators","May 25, 1872","8,880.00",120,,https://digicoll.lib.berkeley.edu/record/265495,https://ranchos.archivesofcalifornia.com/r/rancho-positas.html,yes,sole
rancho-castac,Castac,1843,micheltorena,Micheltorena,J. M. Covarrubias,22178,5,Kern,SD 349,Confirmed,Jose Maria Covarrubias,"Nov. 27, 1866","22,178.28",346,,https://digicoll.lib.berkeley.edu/record/268971,https://ranchos.archivesofcalifornia.com/r/rancho-castac.html,yes,sole
rancho-punto-ano-nuevo,Punto Del Ano Nuevo,1842,alvarado,Alvarado,Simeon Castro,17753,4,,ND 070,Confirmed,Simeon Castro,"Dec. 3, 1857",,205,,https://digicoll.lib.berkeley.edu/record/264453,https://ranchos.archivesofcalifornia.com/r/rancho-punto-ano-nuevo.html,yes,sole
rancho-san-juan-cajon-santa-ana,San Juan Cajon De Santa Ana,1837,alvarado,Alvarado,J. P. Ontiveros,35970,,Orange,SD 140,Confirmed,Juan P. Ontiveras,"May 21, 1877","35,970.92",473,,https://digicoll.lib.berkeley.edu/record/264494,https://ranchos.archivesofcalifornia.com/r/rancho-san-juan-cajon-santa-ana.html,yes,sole
rancho-posas,Las Posas,1834,figueroa,Figueroa,Jose Carrillo,26623,,Ventura,SD 117,Confirmed,Jose de la Guerra y Noriega,"Feb. 18, 1871","26,623.36",401,,https://digicoll.lib.berkeley.edu/record/265858,https://ranchos.archivesofcalifornia.com/r/rancho-posas.html,yes,sole
rancho-corral-piedra,Corral De Piedra,1841,alvarado,Alvarado,J. M. Villavicencia,30911,2,San Luis Obispo,SD 045,Confirmed,Jose Maria Villavicencio,"Oct. 29, 1867","30,911.20",337,,https://digicoll.lib.berkeley.edu/record/266082,https://ranchos.archivesofcalifornia.com/r/rancho-corral-piedra.html,yes,sole
rancho-sespe-no-2,Sespe No. 2,1833,figueroa,Jose Figueroa,C. A. Carrillo,8880,6,Ventura,SD 032,Confirmed,Thomas W. More,"Mar. 14, 1872","8,880.81",397,,https://digicoll.lib.berkeley.edu/record/266071,https://ranchos.archivesofcalifornia.com/r/rancho-sespe-no-2.html,yes,share_of_grant
rancho-san-ramon,San Ramon (Carpentier),1833,figueroa,Figueroa,Bartolome Pacheco and Mariano Castro,8917,,Contra Costa,ND 322,Confirmed,H. W. Carpentier et al,"April 7, 1866","8,917.36",116,,https://digicoll.lib.berkeley.edu/record/256649,https://ranchos.archivesofcalifornia.com/r/rancho-san-ramon.html,yes,sole
rancho-yerba-buena,Yerba Buena,1833,figueroa,Figueroa,Antonio Chaboya,24342,,Santa Clara,ND 213,Confirmed,Antonio Chaboya,"Jan. 3, 1859","24,342.64",183,,https://digicoll.lib.berkeley.edu/record/265805,https://ranchos.archivesofcalifornia.com/r/rancho-yerba-buena.html,yes,sole
rancho-santa-rosa-1,Santa Rosa (Cota),1839,alvarado,Alvarado,Francisco Cota -,15526,,Santa Barbara,SD 294,Confirmed,Maria Jesus Olivera de Cota,"Apr. 30, 1872",,370,,https://digicoll.lib.berkeley.edu/record/102019,https://ranchos.archivesofcalifornia.com/r/rancho-santa-rosa-1.html,yes,sole
rancho-san-lorenzo-1,San Lorenzo (Randall),1842,alvarado,Alvarado,Francisco Rico,22264,5,,SD 253,Confirmed,"Elizabeth T. Randall et al, heirs of Andrew Randall","June 4, 1870","22,264.47",302,,https://digicoll.lib.berkeley.edu/record/267594,https://ranchos.archivesofcalifornia.com/r/rancho-san-lorenzo-1.html,yes,sole
rancho-bolsa-chica,La Bolsa Chica,1841,alvarado,Alvarado,J. Ruiz,8107,2,Orange,SD 205,Confirmed,Joaquin Ruiz,"May 7, 1874","8,107.46",469,,https://digicoll.lib.berkeley.edu/record/267549,https://ranchos.archivesofcalifornia.com/r/rancho-bolsa-chica.html,yes,sole
rancho-san-miguelito-1,San Miguelito,1841,alvarado,Jimeno; Alvarado,José R. Gonzalez,22135,,,SD 018,Confirmed,Mauricio Gonzales,"Aug. 8, 1867","22,135.91",,,https://digicoll.lib.berkeley.edu/record/266059,https://ranchos.archivesofcalifornia.com/r/rancho-san-miguelito-1.html,yes,sole
